ID,Benchmark,Data_Indices,Status,Has_Result,Error_Type
gsm8k_6,GSM8K,1390_334_2964_4822,verified_incorrect,True,
gsm8k_7,GSM8K,5756_2864,verified_incorrect,True,
gsm8k_8,GSM8K,4358_2312_4369_409,verified_incorrect,True,
gsm8k_9,GSM8K,5141_1123,verified_correct,True,
gsm8k_10,GSM8K,386_6857_5982,verified_correct,True,
gsm8k_11,GSM8K,2820_2416_1071,verified_correct,True,
gsm8k_12,GSM8K,4078_3380_5890_6277,verified_correct,True,
gsm8k_13,GSM8K,3984_6202_6927,verified_correct,True,
gsm8k_14,GSM8K,6248_454_4670_1217,verified_correct,True,
gsm8k_0,GSM8K,3919_1610_2429_634,verified_correct,True,
gsm8k_1,GSM8K,7416_4686_199,verified_correct,True,
gsm8k_2,GSM8K,3043_2556,verified_correct,True,
gsm8k_3,GSM8K,7071_4248_1566_1230,verified_correct,True,
gsm8k_4,GSM8K,7249_1368_7419_1478,execution_failed,False,BadRequestError
gsm8k_5,GSM8K,4946_2049_2849,verified_correct,True,
gsm8k_6,GSM8K,4305_4480_5923,verified_correct,True,
gsm8k_7,GSM8K,2140_4267_1456_4718,verified_correct,True,
gsm8k_8,GSM8K,822_7124_4608_679,verified_incorrect,True,
gsm8k_9,GSM8K,5506_6716,verified_correct,True,
gsm8k_10,GSM8K,3781_18_5504,verified_correct,True,
gsm8k_11,GSM8K,577_3465_7115_5022,verified_correct,True,
gsm8k_12,GSM8K,6135_77,verified_correct,True,
gsm8k_13,GSM8K,6610_5438_3953,verified_correct,True,
gsm8k_14,GSM8K,5859_6383_6330,verified_correct,True,
gsm8k_0,GSM8K,3996_3489_4856_28,verified_incorrect,True,
gsm8k_1,GSM8K,6943_44_2847_5661,verified_correct,True,
gsm8k_2,GSM8K,19_3536_5654_3495,verified_correct,True,
gsm8k_3,GSM8K,843_6400_2696,verified_correct,True,
gsm8k_4,GSM8K,2299_1784_5710_1057,verified_correct,True,
gsm8k_5,GSM8K,3826_5399_3573_2167,verified_correct,True,
gsm8k_6,GSM8K,1987_127_4690_5754,verified_correct,True,
gsm8k_7,GSM8K,1709_5575_4226_4437,verified_correct,True,
gsm8k_8,GSM8K,5569_4003_3800,verified_correct,True,
gsm8k_9,GSM8K,6686_1513,verified_correct,True,
gsm8k_10,GSM8K,3774_397_1970,verified_correct,True,
gsm8k_11,GSM8K,5017_1163_6994_6705,verified_incorrect,True,
gsm8k_12,GSM8K,2191_3417_4700_1148,verified_incorrect,True,
gsm8k_13,GSM8K,1528_5196,verified_correct,True,
gsm8k_14,GSM8K,3892_7035_4716_4676,verified_correct,True,
gsm8k_0,GSM8K,6122_4414_1812,verified_correct,True,
gsm8k_1,GSM8K,5001_2722_6444_2025,verified_correct,True,
gsm8k_2,GSM8K,5402_2239,verified_correct,True,
gsm8k_3,GSM8K,4651_6829_626_1206,verified_correct,True,
gsm8k_4,GSM8K,7248_5498,verified_correct,True,
gsm8k_5,GSM8K,5514_4135_7087_2532,verified_correct,True,
gsm8k_6,GSM8K,2073_145,verified_correct,True,
gsm8k_7,GSM8K,596_2782,verified_correct,True,
gsm8k_8,GSM8K,404_2015_6586,verified_incorrect,True,
gsm8k_9,GSM8K,4990_3151,verified_correct,True,
gsm8k_10,GSM8K,4340_461,verified_correct,True,
gsm8k_11,GSM8K,5064_6413,verified_correct,True,
gsm8k_12,GSM8K,7415_479,verified_correct,True,
gsm8k_13,GSM8K,4636_1338_2598_5819,verified_correct,True,
gsm8k_14,GSM8K,1965_2364_3512_5799,verified_correct,True,
gsm8k_0,GSM8K,4072_4293,verified_correct,True,
gsm8k_1,GSM8K,7056_2854_4570_2437,verified_correct,True,
gsm8k_2,GSM8K,3790_34,verified_correct,True,
gsm8k_3,GSM8K,7117_5944,verified_correct,True,
gsm8k_4,GSM8K,3648_7040_146_6216,verified_correct,True,
gsm8k_5,GSM8K,4982_6575,verified_correct,True,
gsm8k_6,GSM8K,3854_5181,verified_correct,True,
gsm8k_7,GSM8K,6364_3687_4704,verified_incorrect,True,
gsm8k_8,GSM8K,6021_4998,verified_correct,True,
gsm8k_9,GSM8K,2971_7226_6091_5453,verified_correct,True,
gsm8k_10,GSM8K,7268_3075_7209,verified_correct,True,
gsm8k_11,GSM8K,2772_3125,verified_correct,True,
gsm8k_12,GSM8K,6324_39_2004_229,verified_correct,True,
gsm8k_13,GSM8K,3851_4348_3377_1398,verified_incorrect,True,
gsm8k_14,GSM8K,5727_1778,verified_correct,True,
gsm8k_0,GSM8K,6303_3404_1887,verified_correct,True,
gsm8k_1,GSM8K,7425_6132_2190_7104,verified_incorrect,True,
gsm8k_2,GSM8K,3956_5311_2115,verified_correct,True,
gsm8k_3,GSM8K,1510_3615_3208,verified_correct,True,
gsm8k_4,GSM8K,3086_5895,verified_incorrect,True,
gsm8k_5,GSM8K,7364_6395_6143,verified_incorrect,True,
gsm8k_6,GSM8K,1411_3712_4799,verified_correct,True,
gsm8k_7,GSM8K,2564_2894,verified_incorrect,True,
gsm8k_8,GSM8K,1945_786_5109_2104,verified_correct,True,
gsm8k_9,GSM8K,5068_6578_1479_6323,verified_correct,True,
gsm8k_10,GSM8K,2500_1100,verified_incorrect,True,
gsm8k_11,GSM8K,1574_6654_2907,verified_correct,True,
gsm8k_12,GSM8K,1317_1004,verified_correct,True,
gsm8k_13,GSM8K,1942_3018_2476,verified_correct,True,
gsm8k_14,GSM8K,2900_2074_2113_2496,verified_correct,True,
gsm8k_0,GSM8K,2360_800,verified_correct,True,
gsm8k_1,GSM8K,1127_522_247,verified_correct,True,
gsm8k_2,GSM8K,549_835_5260_6251,verified_correct,True,
gsm8k_3,GSM8K,6541_3903_1647,verified_correct,True,
gsm8k_4,GSM8K,5586_5010_5646_7251,verified_correct,True,
gsm8k_5,GSM8K,5508_6427_2723,verified_correct,True,
gsm8k_6,GSM8K,4093_1435_5679_2468,verified_correct,True,
gsm8k_7,GSM8K,6159_1952_886,verified_correct,True,
gsm8k_8,GSM8K,2280_6803,verified_correct,True,
gsm8k_9,GSM8K,3943_5233,verified_incorrect,True,
gsm8k_10,GSM8K,2488_5347,verified_incorrect,True,
gsm8k_11,GSM8K,2962_2195_5432,verified_correct,True,
gsm8k_12,GSM8K,5396_4442_4689_838,verified_incorrect,True,
gsm8k_13,GSM8K,3714_921,verified_correct,True,
gsm8k_14,GSM8K,4656_1576,verified_correct,True,
gsm8k_0,GSM8K,1429_1568_6430_7265,verified_correct,True,
gsm8k_1,GSM8K,4859_3499_4886,verified_correct,True,
gsm8k_2,GSM8K,6898_3614,verified_correct,True,
gsm8k_3,GSM8K,5468_3975,verified_correct,True,
gsm8k_4,GSM8K,4973_1040,verified_incorrect,True,
gsm8k_5,GSM8K,76_7105_6735,verified_correct,True,
gsm8k_6,GSM8K,4360_3624_4847_4021,verified_incorrect,True,
gsm8k_7,GSM8K,4055_2773,verified_correct,True,
gsm8k_8,GSM8K,427_7121_5341,verified_incorrect,True,
gsm8k_9,GSM8K,5707_3484,verified_incorrect,True,
gsm8k_10,GSM8K,412_6144_2000,verified_correct,True,
gsm8k_11,GSM8K,968_6302,verified_correct,True,
gsm8k_12,GSM8K,3434_3034_2730,verified_correct,True,
gsm8k_13,GSM8K,6040_5496_4427,verified_incorrect,True,
gsm8k_14,GSM8K,1744_2395_3993,verified_correct,True,
gsm8k_0,GSM8K,4947_3805_4356,verified_correct,True,
gsm8k_1,GSM8K,1977_4885,verified_incorrect,True,
gsm8k_2,GSM8K,2716_6417,verified_correct,True,
gsm8k_3,GSM8K,5548_5380_2030,verified_correct,True,
gsm8k_4,GSM8K,5764_1639,verified_correct,True,
gsm8k_5,GSM8K,7228_6484_1028,verified_correct,True,
gsm8k_6,GSM8K,1495_1146_4545_7372,verified_incorrect,True,
gsm8k_7,GSM8K,5924_2738,verified_correct,True,
gsm8k_8,GSM8K,5400_5184_2876,verified_correct,True,
gsm8k_9,GSM8K,7066_3242,verified_correct,True,
gsm8k_10,GSM8K,2720_2817_1446,verified_correct,True,
gsm8k_11,GSM8K,337_6071,verified_correct,True,
gsm8k_12,GSM8K,1602_4564_3269_4932,verified_correct,True,
gsm8k_13,GSM8K,4461_7227_1865,verified_correct,True,
gsm8k_14,GSM8K,4435_2281_686_1307,verified_correct,True,
gsm8k_0,GSM8K,6632_5207_7321_5921,verified_correct,True,
gsm8k_1,GSM8K,5683_4739_7374_1129,verified_correct,True,
gsm8k_2,GSM8K,1916_6048_5326_5488,verified_incorrect,True,
gsm8k_3,GSM8K,3557_6255,verified_incorrect,True,
gsm8k_4,GSM8K,850_3145,verified_correct,True,
gsm8k_5,GSM8K,2822_5814,verified_incorrect,True,
gsm8k_6,GSM8K,4748_5146,verified_correct,True,
gsm8k_7,GSM8K,526_7185_1557,verified_correct,True,
gsm8k_8,GSM8K,6336_1150,verified_correct,True,
gsm8k_9,GSM8K,3330_6173_5796_3460,verified_correct,True,
gsm8k_10,GSM8K,2981_1462,verified_incorrect,True,
gsm8k_11,GSM8K,5081_1064,verified_correct,True,
gsm8k_12,GSM8K,4488_4065,verified_correct,True,
gsm8k_13,GSM8K,484_3064,verified_incorrect,True,
gsm8k_14,GSM8K,5104_6613_7083_781,verified_correct,True,
gsm8k_0,GSM8K,1074_2540_4766_733,verified_correct,True,
gsm8k_1,GSM8K,6647_6760_4415_178,verified_correct,True,
gsm8k_2,GSM8K,3630_1810,verified_incorrect,True,
gsm8k_3,GSM8K,245_4974,verified_incorrect,True,
gsm8k_4,GSM8K,6228_4123,verified_correct,True,
gsm8k_5,GSM8K,4769_7312_663_5748,verified_correct,True,
gsm8k_6,GSM8K,1_6319,verified_incorrect,True,
gsm8k_7,GSM8K,3817_2668_3126,verified_correct,True,
gsm8k_8,GSM8K,785_4620_1852,verified_correct,True,
gsm8k_9,GSM8K,3016_950_5942,verified_incorrect,True,
gsm8k_10,GSM8K,2254_112,verified_correct,True,
gsm8k_11,GSM8K,2076_7370,verified_incorrect,True,
gsm8k_12,GSM8K,1845_2641_7401,verified_correct,True,
gsm8k_13,GSM8K,3806_3308_2377,verified_correct,True,
gsm8k_14,GSM8K,6060_915,verified_correct,True,
gsm8k_0,GSM8K,3517_2450_6530,verified_correct,True,
gsm8k_1,GSM8K,714_2094,verified_incorrect,True,
gsm8k_2,GSM8K,3731_2308,verified_correct,True,
gsm8k_3,GSM8K,2751_5469,verified_correct,True,
gsm8k_4,GSM8K,1212_1768_6093_4663,verified_incorrect,True,
gsm8k_5,GSM8K,3526_3070,verified_incorrect,True,
gsm8k_6,GSM8K,2164_6678,verified_correct,True,
gsm8k_7,GSM8K,3901_4184,verified_correct,True,
gsm8k_8,GSM8K,4269_5417,verified_incorrect,True,
gsm8k_9,GSM8K,1480_7022,verified_correct,True,
gsm8k_10,GSM8K,735_3552_5335,verified_correct,True,
gsm8k_11,GSM8K,394_6789_1350_4043,verified_incorrect,True,
gsm8k_12,GSM8K,4629_4773,verified_correct,True,
gsm8k_13,GSM8K,601_3245_2378_4193,verified_correct,True,
gsm8k_14,GSM8K,2465_2007_7027_6960,verified_incorrect,True,
gsm8k_0,GSM8K,310_5762_6280,verified_incorrect,True,
gsm8k_1,GSM8K,2394_3140,verified_incorrect,True,
gsm8k_2,GSM8K,7269_3775,verified_incorrect,True,
gsm8k_3,GSM8K,3531_7267,verified_incorrect,True,
gsm8k_4,GSM8K,3413_6485_30_6993,verified_correct,True,
gsm8k_5,GSM8K,2418_5369_5404_3188,verified_correct,True,
gsm8k_6,GSM8K,4778_2263_1905,verified_incorrect,True,
gsm8k_7,GSM8K,3657_5329,verified_correct,True,
gsm8k_8,GSM8K,1409_2911_2618_3195,verified_correct,True,
gsm8k_9,GSM8K,319_7133_6932_6348,verified_correct,True,
gsm8k_10,GSM8K,3464_3983,verified_correct,True,
gsm8k_11,GSM8K,3921_546_3351,verified_incorrect,True,
gsm8k_12,GSM8K,4390_2535_7010_4892,verified_correct,True,
gsm8k_13,GSM8K,6919_6953,verified_correct,True,
gsm8k_14,GSM8K,279_3699_4479,verified_correct,True,
gsm8k_0,GSM8K,6340_6249_1114_6227,verified_correct,True,
gsm8k_1,GSM8K,3263_402_5189_2879,verified_correct,True,
gsm8k_2,GSM8K,4334_4490,verified_correct,True,
gsm8k_3,GSM8K,2710_2683_6356_7266,verified_correct,True,
gsm8k_4,GSM8K,3815_1853,verified_correct,True,
gsm8k_5,GSM8K,7427_6633_6768,verified_incorrect,True,
gsm8k_6,GSM8K,6217_4907,verified_correct,True,
gsm8k_7,GSM8K,4497_3421,verified_incorrect,True,
gsm8k_8,GSM8K,6873_458,verified_correct,True,
gsm8k_9,GSM8K,4910_6692_21,verified_incorrect,True,
gsm8k_10,GSM8K,3555_4770_1816,verified_incorrect,True,
gsm8k_11,GSM8K,209_3932_5545_1281,verified_correct,True,
gsm8k_12,GSM8K,4290_7004,verified_incorrect,True,
gsm8k_13,GSM8K,5711_5639_508_7186,verified_correct,True,
gsm8k_14,GSM8K,5897_4460_6161_2342,verified_incorrect,True,
gsm8k_0,GSM8K,7190_5734_5889_6669,verified_correct,True,
gsm8k_1,GSM8K,2678_400_475_1841,verified_incorrect,True,
gsm8k_2,GSM8K,1359_2314_1094,verified_incorrect,True,
gsm8k_3,GSM8K,436_1658_2404_3980,verified_incorrect,True,
gsm8k_4,GSM8K,1800_6170_2579,verified_correct,True,
gsm8k_5,GSM8K,1676_5841_3053_1382,verified_correct,True,
gsm8k_6,GSM8K,5123_561,verified_correct,True,
gsm8k_7,GSM8K,3890_7322_4144_7137,verified_correct,True,
gsm8k_8,GSM8K,5776_2586_4994,verified_incorrect,True,
gsm8k_9,GSM8K,1044_1682_630,verified_incorrect,True,
gsm8k_10,GSM8K,4508_4326,verified_correct,True,
gsm8k_11,GSM8K,876_3156_2306,verified_correct,True,
gsm8k_12,GSM8K,7068_5159,verified_correct,True,
gsm8k_13,GSM8K,347_1197_6537_3142,verified_correct,True,
gsm8k_14,GSM8K,5090_5379_6988,verified_incorrect,True,
gsm8k_0,GSM8K,3741_2943_7139,verified_incorrect,True,
gsm8k_1,GSM8K,215_743,verified_correct,True,
gsm8k_2,GSM8K,3111_3750_2634_2583,verified_correct,True,
gsm8k_3,GSM8K,1238_7113_3958,verified_correct,True,
gsm8k_4,GSM8K,5305_1596,verified_correct,True,
gsm8k_5,GSM8K,5408_6795_6644_1877,verified_incorrect,True,
gsm8k_6,GSM8K,70_5769_5245,verified_correct,True,
gsm8k_7,GSM8K,214_4029_4715_5864,verified_correct,True,
gsm8k_8,GSM8K,2533_6639_1020_2997,verified_correct,True,
gsm8k_9,GSM8K,1192_3879_5612,verified_correct,True,
gsm8k_10,GSM8K,7_3891_4423_1990,verified_correct,True,
gsm8k_11,GSM8K,78_3869,verified_correct,True,
gsm8k_12,GSM8K,7033_5257_6398,verified_correct,True,
gsm8k_13,GSM8K,2874_262_511_6066,verified_correct,True,
gsm8k_14,GSM8K,527_1078,verified_correct,True,
gsm8k_0,GSM8K,7239_4023,verified_incorrect,True,
gsm8k_1,GSM8K,7408_2446,verified_correct,True,
gsm8k_2,GSM8K,1814_2383_3613_4150,verified_correct,True,
gsm8k_3,GSM8K,274_5016_748,verified_correct,True,
gsm8k_4,GSM8K,4574_3379_5863_5072,verified_correct,True,
gsm8k_5,GSM8K,1491_3546,verified_correct,True,
gsm8k_6,GSM8K,4406_4838_3077_375,verified_correct,True,
gsm8k_7,GSM8K,6668_4549,verified_correct,True,
gsm8k_8,GSM8K,7465_6318,verified_correct,True,
gsm8k_9,GSM8K,5585_1065,verified_correct,True,
gsm8k_10,GSM8K,3638_5302,verified_correct,True,
gsm8k_11,GSM8K,5671_1772,verified_correct,True,
gsm8k_12,GSM8K,1509_3633_2200_2834,verified_correct,True,
gsm8k_13,GSM8K,3116_6725_3566,verified_correct,True,
gsm8k_14,GSM8K,5120_2957_2061_3855,verified_correct,True,
gsm8k_0,GSM8K,1777_3970_4314_6142,verified_incorrect,True,
gsm8k_1,GSM8K,862_7171_3259_1106,verified_correct,True,
gsm8k_2,GSM8K,465_4677_1056,verified_incorrect,True,
gsm8k_3,GSM8K,22_2330,verified_correct,True,
gsm8k_4,GSM8K,177_2099_2192,verified_incorrect,True,
gsm8k_5,GSM8K,3102_2501_5401,verified_correct,True,
gsm8k_6,GSM8K,4344_7309_4275_6365,verified_correct,True,
gsm8k_7,GSM8K,4249_390_525,verified_correct,True,
gsm8k_8,GSM8K,6245_4887_2701,verified_correct,True,
gsm8k_9,GSM8K,1468_5941_6637_3754,verified_correct,True,
gsm8k_10,GSM8K,93_3483_6907_4826,verified_incorrect,True,
gsm8k_11,GSM8K,5082_3364,verified_incorrect,True,
gsm8k_12,GSM8K,7219_1099_2389_3094,verified_incorrect,True,
gsm8k_13,GSM8K,40_687_900_6643,verified_correct,True,
gsm8k_14,GSM8K,6461_6999,verified_incorrect,True,
gsm8k_0,GSM8K,703_688_3177,verified_correct,True,
gsm8k_1,GSM8K,4999_5365_2526,verified_correct,True,
gsm8k_2,GSM8K,5636_2718,verified_correct,True,
gsm8k_3,GSM8K,861_5801_5667,verified_incorrect,True,
gsm8k_4,GSM8K,2442_6178_4372_5943,verified_correct,True,
gsm8k_5,GSM8K,7163_5174_5563,verified_correct,True,
gsm8k_6,GSM8K,3384_2081_3811_3772,verified_incorrect,True,
gsm8k_7,GSM8K,709_488_4429,verified_correct,True,
gsm8k_8,GSM8K,2666_909,verified_correct,True,
gsm8k_9,GSM8K,7184_5960_3764_6250,verified_correct,True,
gsm8k_10,GSM8K,6037_4218_2324_432,verified_correct,True,
gsm8k_11,GSM8K,5470_4217_1354_6885,verified_correct,True,
gsm8k_12,GSM8K,3876_6168_5587_3744,verified_correct,True,
gsm8k_13,GSM8K,1751_5059_7170_4984,verified_incorrect,True,
gsm8k_14,GSM8K,6053_359,verified_correct,True,
gsm8k_0,GSM8K,1799_4541_5215,verified_correct,True,
gsm8k_1,GSM8K,2240_6920,verified_incorrect,True,
gsm8k_2,GSM8K,457_4540_7301,verified_incorrect,True,
gsm8k_3,GSM8K,6270_2095,verified_incorrect,True,
gsm8k_4,GSM8K,1758_849_4792,verified_incorrect,True,
gsm8k_5,GSM8K,1719_2327_5463,verified_correct,True,
gsm8k_6,GSM8K,954_7188_1102,verified_correct,True,
gsm8k_7,GSM8K,2897_4173,verified_incorrect,True,
gsm8k_8,GSM8K,5445_1415_328_845,verified_incorrect,True,
gsm8k_9,GSM8K,3979_6269,verified_correct,True,
gsm8k_10,GSM8K,2961_2024,verified_correct,True,
gsm8k_11,GSM8K,856_6421,verified_correct,True,
gsm8k_12,GSM8K,5363_224,verified_correct,True,
gsm8k_13,GSM8K,33_1445_7122,verified_correct,True,
gsm8k_14,GSM8K,1529_2475_6542_3272,verified_correct,True,
gsm8k_0,GSM8K,658_3830,verified_correct,True,
gsm8k_1,GSM8K,6734_4395,verified_correct,True,
gsm8k_2,GSM8K,3131_6707,verified_correct,True,
gsm8k_3,GSM8K,946_1024_1443,verified_incorrect,True,
gsm8k_4,GSM8K,3251_1254_1257,verified_correct,True,
gsm8k_5,GSM8K,6641_5774,verified_incorrect,True,
gsm8k_6,GSM8K,327_6350_1892,verified_correct,True,
gsm8k_7,GSM8K,1502_6752_5119,verified_correct,True,
gsm8k_8,GSM8K,6316_4444,verified_incorrect,True,
gsm8k_9,GSM8K,1599_3050_5392,verified_correct,True,
gsm8k_10,GSM8K,5052_2045,verified_incorrect,True,
gsm8k_11,GSM8K,2784_5025_7388,verified_correct,True,
gsm8k_12,GSM8K,5264_3359,verified_incorrect,True,
gsm8k_13,GSM8K,3132_354,verified_correct,True,
gsm8k_14,GSM8K,6257_4434_2344_2105,verified_correct,True,
gsm8k_0,GSM8K,2838_6503,verified_incorrect,True,
gsm8k_1,GSM8K,2220_7037,verified_correct,True,
gsm8k_2,GSM8K,2146_321,verified_incorrect,True,
gsm8k_3,GSM8K,2304_5201_2196_1231,verified_correct,True,
gsm8k_4,GSM8K,6104_912_3369,verified_incorrect,True,
gsm8k_5,GSM8K,4204_2592_3300,verified_correct,True,
gsm8k_6,GSM8K,935_2632_2392_545,verified_correct,True,
gsm8k_7,GSM8K,6683_7070_435,verified_correct,True,
gsm8k_8,GSM8K,175_7064_1552,verified_correct,True,
gsm8k_9,GSM8K,5558_3435_3225_3161,verified_correct,True,
gsm8k_10,GSM8K,1294_393_5258,verified_correct,True,
gsm8k_11,GSM8K,5200_717,verified_correct,True,
gsm8k_12,GSM8K,5139_996,verified_correct,True,
gsm8k_13,GSM8K,5375_3966_2420_4533,verified_correct,True,
gsm8k_14,GSM8K,346_4965_664_3782,verified_incorrect,True,
gsm8k_0,GSM8K,3991_6989_7384,verified_correct,True,
gsm8k_1,GSM8K,6566_5620_1329_5217,verified_correct,True,
gsm8k_2,GSM8K,5318_2814_5224_1553,verified_correct,True,
gsm8k_3,GSM8K,5886_3178,verified_correct,True,
gsm8k_4,GSM8K,5532_2612_6307_4866,verified_incorrect,True,
gsm8k_5,GSM8K,7326_5759_4231_2287,verified_correct,True,
gsm8k_6,GSM8K,5858_770,verified_incorrect,True,
gsm8k_7,GSM8K,7075_4061_3014,verified_correct,True,
gsm8k_8,GSM8K,7272_6970,verified_correct,True,
gsm8k_9,GSM8K,2562_6322_1933_6090,verified_incorrect,True,
gsm8k_10,GSM8K,6877_3686_826_7366,verified_correct,True,
gsm8k_11,GSM8K,860_6243,verified_correct,True,
gsm8k_12,GSM8K,6661_3641_4067_5061,verified_correct,True,
gsm8k_13,GSM8K,6612_1540_5509_4069,verified_correct,True,
gsm8k_14,GSM8K,7212_4148_2367,verified_correct,True,
gsm8k_0,GSM8K,535_6710_6590,verified_correct,True,
gsm8k_1,GSM8K,4111_1038_6033_5424,verified_correct,True,
gsm8k_2,GSM8K,6486_6201_3361_3283,verified_correct,True,
gsm8k_3,GSM8K,5023_2628,verified_correct,True,
gsm8k_4,GSM8K,1785_593_5560,verified_correct,True,
gsm8k_5,GSM8K,6828_5390_333_3913,verified_correct,True,
gsm8k_6,GSM8K,6384_5966_6557,verified_correct,True,
gsm8k_7,GSM8K,4920_1650,verified_correct,True,
gsm8k_8,GSM8K,4684_4926_6252,verified_correct,True,
gsm8k_9,GSM8K,7161_958_1345_4196,verified_correct,True,
gsm8k_10,GSM8K,3411_2126,verified_incorrect,True,
gsm8k_11,GSM8K,3209_1972,verified_correct,True,
gsm8k_12,GSM8K,5633_6423,verified_correct,True,
gsm8k_13,GSM8K,4850_1637_1098,verified_correct,True,
gsm8k_14,GSM8K,6026_3678_5406,verified_correct,True,
gsm8k_0,GSM8K,2575_985_6495,verified_correct,True,
gsm8k_1,GSM8K,1000_5005_1021_258,verified_correct,True,
gsm8k_2,GSM8K,5266_325_3487_491,verified_correct,True,
gsm8k_3,GSM8K,4142_1182_1249_2354,verified_incorrect,True,
gsm8k_4,GSM8K,3602_4543_3303_1475,verified_correct,True,
gsm8k_5,GSM8K,7042_3006_4106_3036,verified_correct,True,
gsm8k_6,GSM8K,1128_2604_6131,verified_correct,True,
gsm8k_7,GSM8K,7459_6945_6992_5483,verified_correct,True,
gsm8k_8,GSM8K,6880_5724,verified_correct,True,
gsm8k_9,GSM8K,763_4132,verified_correct,True,
gsm8k_10,GSM8K,2348_3968_7353,verified_correct,True,
gsm8k_11,GSM8K,3705_6618,verified_correct,True,
gsm8k_12,GSM8K,6074_3738,verified_incorrect,True,
gsm8k_13,GSM8K,2355_5813_608,verified_correct,True,
gsm8k_14,GSM8K,73_1431_3037_3035,verified_correct,True,
gsm8k_0,GSM8K,3405_6848,verified_incorrect,True,
gsm8k_1,GSM8K,6977_6867_6897,verified_correct,True,
gsm8k_2,GSM8K,5984_4612_1805_1083,verified_incorrect,True,
gsm8k_3,GSM8K,7157_2963,verified_incorrect,True,
gsm8k_4,GSM8K,6418_2438_5768,verified_incorrect,True,
gsm8k_5,GSM8K,4556_1488_5714,verified_incorrect,True,
gsm8k_6,GSM8K,5307_6313_5625_2298,verified_correct,True,
gsm8k_7,GSM8K,5019_4979_6905_1255,verified_correct,True,
gsm8k_8,GSM8K,6038_204_2825,verified_correct,True,
gsm8k_9,GSM8K,5795_149,verified_correct,True,
gsm8k_10,GSM8K,4000_2492_6445,verified_correct,True,
gsm8k_11,GSM8K,2039_1208_3824_1096,verified_correct,True,
gsm8k_12,GSM8K,3314_2949_4020,verified_incorrect,True,
gsm8k_13,GSM8K,5697_794_5999,verified_correct,True,
gsm8k_14,GSM8K,892_5669_1771,verified_correct,True,
gsm8k_0,GSM8K,4687_1327,verified_correct,True,
gsm8k_1,GSM8K,967_6755_6055_3856,verified_correct,True,
gsm8k_2,GSM8K,1442_1002_5546_6261,verified_correct,True,
gsm8k_3,GSM8K,6406_5592_1958_3866,verified_correct,True,
gsm8k_4,GSM8K,5985_3328,verified_correct,True,
gsm8k_5,GSM8K,6329_4164_3939_371,verified_correct,True,
gsm8k_6,GSM8K,3829_1073_1921,verified_correct,True,
gsm8k_7,GSM8K,3238_4733,verified_incorrect,True,
gsm8k_8,GSM8K,1830_7273_4653_2487,verified_correct,True,
gsm8k_9,GSM8K,2222_7145_1394,verified_correct,True,
gsm8k_10,GSM8K,2090_5451_3533_5793,verified_incorrect,True,
gsm8k_11,GSM8K,3737_1482_242_6499,verified_correct,True,
gsm8k_12,GSM8K,4195_2283_6275_6853,verified_correct,True,
gsm8k_13,GSM8K,4120_1191_1370_5056,verified_correct,True,
gsm8k_14,GSM8K,5340_1749_1310,verified_incorrect,True,
gsm8k_0,GSM8K,3923_138,verified_correct,True,
gsm8k_1,GSM8K,2984_5057_5214_5209,verified_correct,True,
gsm8k_2,GSM8K,4077_7315,verified_incorrect,True,
gsm8k_3,GSM8K,2070_182,verified_incorrect,True,
gsm8k_4,GSM8K,5290_6883_2539_1961,verified_correct,True,
gsm8k_5,GSM8K,1228_5045_4593,verified_incorrect,True,
gsm8k_6,GSM8K,2285_6570,verified_correct,True,
gsm8k_7,GSM8K,3147_5479_5909_1562,verified_correct,True,
gsm8k_8,GSM8K,2040_2371_5193_3062,verified_correct,True,
gsm8k_9,GSM8K,5251_1203,verified_incorrect,True,
gsm8k_10,GSM8K,3237_3157_5950,verified_correct,True,
gsm8k_11,GSM8K,6888_493,verified_correct,True,
gsm8k_12,GSM8K,7007_5368,verified_correct,True,
gsm8k_13,GSM8K,6343_926_3964_6545,verified_incorrect,True,
gsm8k_14,GSM8K,7450_7277_2763_2018,verified_correct,True,
gsm8k_0,GSM8K,1463_708_1244_3321,verified_correct,True,
gsm8k_1,GSM8K,2978_4453_7232,verified_correct,True,
gsm8k_2,GSM8K,5775_4058_7339,verified_incorrect,True,
gsm8k_3,GSM8K,5389_3537_2558,verified_incorrect,True,
gsm8k_4,GSM8K,1386_7243,verified_incorrect,True,
gsm8k_5,GSM8K,1364_650_1740_66,verified_incorrect,True,
gsm8k_6,GSM8K,3182_4027_728_1621,verified_correct,True,
gsm8k_7,GSM8K,280_1341_680,verified_correct,True,
gsm8k_8,GSM8K,4034_161_787,verified_correct,True,
gsm8k_9,GSM8K,611_6372,verified_correct,True,
gsm8k_10,GSM8K,1072_7055_2603,verified_correct,True,
gsm8k_11,GSM8K,4209_1725_5958_2382,verified_incorrect,True,
gsm8k_12,GSM8K,1655_3056,verified_correct,True,
gsm8k_13,GSM8K,3096_2965,verified_correct,True,
gsm8k_14,GSM8K,7411_4741_2177,verified_correct,True,
gsm8k_0,GSM8K,7422_6487_2388,verified_correct,True,
gsm8k_1,GSM8K,6679_5281_1694_42,verified_correct,True,
gsm8k_2,GSM8K,501_106_4113_3582,verified_incorrect,True,
gsm8k_3,GSM8K,5265_6784_7279_1762,verified_incorrect,True,
gsm8k_4,GSM8K,2491_6665_164,verified_correct,True,
